customer_id,age,city,segment,signup_date,acquisition_channel,plan_type,has_mobile_app
7c101aef,30,CDMX,low,2024-10-10,referral,plus,1
924ab9f8,28,Puebla,high,2024-10-28,ads,basic,0
bde17b7b,23,CDMX,mid,2024-02-08,organic,basic,1
2325c534,42,Querétaro,low,2024-02-06,market_stand,plus,0
8d109a38,57,Guadalajara,low,2024-01-24,organic,pro,1
fc6b11a7,48,CDMX,low,2024-08-23,referral,basic,1
74b9ebfa,63,CDMX,high,2024-11-30,referral,basic,1
e22d8bcb,35,CDMX,mid,2024-01-12,ads,plus,1
85a02d7a,32,Edomex,low,2024-02-20,referral,pro,1
7484230e,42,Monterrey,low,2024-06-26,referral,basic,1
db214374,28,Edomex,low,2024-05-23,referral,basic,1
88a0893e,68,Edomex,low,2024-02-07,referral,plus,0
770f81d8,27,Edomex,high,2024-08-11,ads,plus,0
d662ccb2,42,Edomex,mid,2024-11-27,ads,basic,0
33d54322,45,Guadalajara,low,2024-03-18,ads,basic,1
43f4788a,20,Edomex,mid,2024-01-02,ads,plus,1
74c0649d,42,Guadalajara,low,2024-03-23,ads,plus,1
84786a89,41,Querétaro,low,2024-03-08,organic,plus,0
31f8533d,31,Edomex,mid,2024-06-19,market_stand,basic,1
83e0f900,24,CDMX,low,2024-02-09,organic,basic,1
fbe77fdf,20,CDMX,low,2024-05-12,social,plus,0
1eb9b1b0,18,Edomex,mid,2024-02-13,referral,basic,1
6681c3d8,43,CDMX,high,2024-09-04,organic,basic,1
2472a283,22,Querétaro,low,2024-06-20,referral,basic,1
0bac0cac,67,Guadalajara,mid,2024-01-28,ads,basic,1
ff0e0b78,30,Edomex,low,2024-01-16,social,plus,1
35c77c1d,51,Monterrey,mid,2024-06-27,social,basic,1
b1dd1f9f,53,CDMX,low,2024-08-04,market_stand,plus,0
4699af78,43,Monterrey,mid,2024-03-04,referral,plus,0
50500018,63,CDMX,low,2024-04-28,social,basic,1
1862dd0e,23,Guadalajara,high,2024-08-10,referral,pro,0
ae71f2b7,30,Querétaro,high,2024-06-21,market_stand,basic,1
2756d506,31,Monterrey,low,2024-02-12,organic,plus,0
4ce35350,25,Puebla,mid,2024-05-23,social,basic,0
3d1fed4d,33,Edomex,low,2024-03-13,referral,pro,1
e7afbe11,34,Monterrey,mid,2024-12-05,ads,basic,0
4b27fa97,57,Edomex,low,2024-10-21,social,plus,1
c6cc8f5a,33,Guadalajara,low,2024-04-24,referral,basic,1
034df0c2,63,CDMX,mid,2024-03-27,social,basic,1
539d1ef4,58,CDMX,low,2024-02-19,organic,basic,1
1783761d,64,Edomex,mid,2024-09-26,referral,basic,1
f54d9096,23,CDMX,mid,2024-12-02,market_stand,basic,1
278d69be,69,Monterrey,low,2024-04-09,organic,basic,1
39466da8,49,Puebla,low,2024-08-22,market_stand,plus,0
87191bf0,69,Querétaro,mid,2024-03-27,referral,basic,1
d8e384cf,36,CDMX,mid,2024-12-01,ads,basic,1
16cc9999,67,Querétaro,low,2024-04-19,referral,pro,1
c5b2b9ac,48,CDMX,low,2024-02-05,organic,plus,0
4f825464,21,Edomex,mid,2024-11-18,market_stand,basic,0
f9abf07c,39,Puebla,mid,2024-12-12,market_stand,basic,1
6014a8eb,25,CDMX,mid,2024-05-25,ads,basic,0
444e1177,66,CDMX,low,2024-11-28,ads,plus,1
b5c4c0f0,33,CDMX,mid,2024-03-30,ads,pro,1
591365fe,29,Edomex,mid,2024-04-09,ads,plus,1
705eba03,46,Monterrey,low,2024-07-15,market_stand,pro,1
3fc5260a,40,CDMX,low,2024-08-07,ads,plus,1
e06d0106,23,CDMX,low,2024-05-21,ads,pro,1
d8541925,60,Edomex,mid,2024-10-19,ads,plus,1
6070c4aa,61,CDMX,low,2024-10-16,referral,plus,1
b342bc5e,56,Monterrey,mid,2024-02-14,market_stand,plus,1
6d951589,50,Querétaro,mid,2024-12-28,organic,plus,1
11e25c79,38,Monterrey,low,2024-02-28,ads,basic,0
dd3787c6,46,Puebla,mid,2024-07-11,organic,basic,1
2b5dbda8,45,Edomex,mid,2024-06-03,organic,basic,1
ea32fee9,26,Monterrey,low,2024-06-14,ads,basic,1
635e85f5,22,CDMX,mid,2024-02-17,market_stand,pro,1
cd3a2d44,31,CDMX,mid,2024-05-05,ads,plus,0
6ae8d2a2,41,Guadalajara,low,2024-01-12,organic,basic,1
7c056b1e,26,CDMX,mid,2024-12-22,referral,basic,1
b1e33646,23,Puebla,mid,2024-02-22,market_stand,basic,0
d8bcac98,62,Guadalajara,low,2024-06-25,ads,plus,0
cc218e51,37,Querétaro,high,2024-03-20,organic,pro,0
d72d34e6,48,CDMX,mid,2024-03-06,market_stand,basic,0
e5470509,45,Edomex,mid,2024-05-22,organic,basic,1
256cc16a,56,Monterrey,low,2024-12-20,market_stand,pro,1
a2b3b652,56,CDMX,low,2024-06-24,market_stand,plus,1
3295e145,33,Edomex,low,2024-12-17,market_stand,pro,1
e57dbe23,62,Guadalajara,mid,2024-10-29,organic,basic,1
a0309826,37,Querétaro,mid,2024-06-08,organic,basic,1
03728920,61,Monterrey,mid,2024-11-25,market_stand,plus,1
0d7444bf,39,CDMX,low,2024-05-07,ads,basic,1
10b44295,23,Edomex,mid,2024-07-02,ads,plus,1
dc487a1e,57,Edomex,mid,2024-09-06,referral,plus,1
44a7303c,19,CDMX,mid,2024-08-03,organic,basic,1
5c6b80ff,58,Edomex,mid,2024-10-30,referral,basic,1
d2136982,20,CDMX,high,2024-02-29,social,plus,0
5fd4b3f3,28,CDMX,low,2024-07-01,referral,pro,1
848f859b,49,Edomex,mid,2024-08-31,ads,basic,1
f02a2599,66,CDMX,high,2024-05-01,social,plus,1
f7f2f45f,39,Edomex,mid,2024-11-13,referral,basic,1
9cf29b58,24,CDMX,low,2024-04-20,organic,pro,1
2b023bc1,30,Monterrey,high,2024-04-20,referral,plus,1
ed1bdf03,64,CDMX,low,2024-04-29,organic,basic,1
879814cb,55,Puebla,low,2024-09-04,ads,plus,1
cc2bb006,23,CDMX,low,2024-02-13,referral,plus,0
d50c54b8,38,Edomex,low,2024-02-22,organic,plus,0
8fe50b54,31,CDMX,low,2024-10-11,organic,basic,1
0de87ebe,27,CDMX,low,2024-03-16,referral,plus,1
297084f5,62,Edomex,high,2024-02-08,ads,plus,1
1003e065,50,Puebla,low,2024-04-06,ads,basic,0
5b840472,27,Puebla,mid,2024-05-25,ads,basic,1
59e47a5e,51,CDMX,high,2024-01-13,referral,pro,1
1fb82069,39,CDMX,mid,2024-11-01,market_stand,plus,1
6e9ce03d,21,Monterrey,low,2024-02-13,organic,basic,1
4077e020,41,Edomex,low,2024-05-27,market_stand,pro,1
ebfa64ec,27,CDMX,mid,2024-03-14,organic,basic,1
4dec0157,30,Monterrey,mid,2024-04-17,ads,plus,0
4b504598,63,Edomex,mid,2024-01-17,ads,basic,1
9386ea7f,54,Guadalajara,low,2024-12-13,organic,basic,1
12b92490,24,Edomex,mid,2024-12-09,organic,pro,1
b7ff0b24,62,Edomex,mid,2024-02-16,market_stand,plus,1
e0579456,47,CDMX,mid,2024-03-13,market_stand,basic,1
a92b3377,63,Monterrey,high,2024-11-19,social,pro,0
6ad60fbb,56,CDMX,mid,2024-05-31,social,pro,1
eb97d5dc,35,Monterrey,mid,2024-01-23,ads,plus,1
79ef4263,45,Monterrey,mid,2024-02-19,organic,basic,1
13f0fb2e,45,Monterrey,mid,2024-05-31,organic,basic,1
6ce15d2f,55,CDMX,mid,2024-07-23,ads,plus,0
827f48cb,30,CDMX,low,2024-08-19,market_stand,pro,0
94ce87ec,35,Edomex,mid,2024-02-26,ads,basic,0
52ad2cab,30,Edomex,mid,2024-05-15,organic,basic,1
1cb4fde4,33,Puebla,low,2024-04-05,ads,basic,1
68945b74,26,Edomex,low,2024-07-14,market_stand,basic,0
c7e0288f,19,Puebla,mid,2024-04-27,ads,plus,1
b61cce6a,66,CDMX,mid,2024-03-15,market_stand,basic,1
263b84ed,21,Edomex,low,2024-10-25,ads,plus,1
9a4f3d71,64,CDMX,low,2024-07-27,ads,plus,1
86e1e016,18,Monterrey,low,2024-06-22,ads,basic,1
a6e2fe09,58,CDMX,high,2024-02-19,market_stand,pro,0
7a00fa63,35,CDMX,high,2024-01-26,market_stand,basic,1
2f070adc,44,Monterrey,mid,2024-10-18,ads,basic,1
e5c0ec63,32,Edomex,low,2024-12-20,ads,basic,0
5ab3d294,43,CDMX,mid,2024-08-01,organic,basic,0
baad21d7,41,CDMX,mid,2024-01-15,organic,basic,1
5b326edd,45,Edomex,high,2024-06-25,organic,pro,1
3f7c3039,38,CDMX,low,2024-04-12,organic,basic,1
d5c61f47,45,CDMX,low,2024-01-21,referral,basic,1
7565362e,60,Guadalajara,mid,2024-02-22,market_stand,plus,1
36f1ca88,40,CDMX,low,2024-07-01,market_stand,pro,1
cea9683e,36,Edomex,mid,2024-06-05,market_stand,basic,0
b08d2a37,24,Edomex,mid,2024-07-25,social,basic,1
b8cf0d53,36,CDMX,low,2024-09-10,social,basic,1
7e38edb0,24,CDMX,low,2024-04-07,ads,basic,0
07f890e7,27,CDMX,mid,2024-04-14,organic,basic,1
f1fb8265,67,CDMX,mid,2024-09-04,organic,plus,1
e2aa2814,22,CDMX,low,2024-03-13,market_stand,basic,1
aa52f0c3,43,Puebla,low,2024-01-29,organic,basic,1
775f3da4,61,Monterrey,mid,2024-11-08,ads,plus,1
7a644a2c,67,Edomex,low,2024-03-17,ads,basic,0
ef0149cb,25,Edomex,mid,2024-02-14,referral,basic,0
393e97f9,26,Edomex,mid,2024-09-26,referral,plus,1
da187346,37,Monterrey,low,2024-07-13,market_stand,basic,1
6ff28ce9,46,CDMX,mid,2024-02-23,referral,basic,1
cfb5e719,67,CDMX,mid,2024-11-07,market_stand,basic,1
ee80981f,28,CDMX,low,2024-03-30,organic,plus,1
00e608ef,26,CDMX,mid,2024-09-04,market_stand,plus,0
1221473d,31,CDMX,high,2024-08-26,referral,basic,0
a7fc4da7,63,Puebla,mid,2024-10-30,organic,basic,0
b49e720d,19,Puebla,low,2024-09-23,social,basic,1
8dcbf7bb,37,CDMX,mid,2024-09-14,social,basic,1
ce09c788,24,Edomex,low,2024-01-19,market_stand,plus,1
918788fc,26,Edomex,mid,2024-12-09,social,pro,1
6a794cca,65,Edomex,mid,2024-02-16,ads,basic,1
c4d870d8,18,Edomex,low,2024-04-02,organic,basic,1
96f568ba,34,CDMX,low,2024-06-12,organic,plus,1
e8511003,65,Puebla,high,2024-04-15,market_stand,basic,1
f0ebf8d7,49,Querétaro,low,2024-08-04,market_stand,basic,1
7e140bd0,21,Guadalajara,mid,2024-01-20,social,pro,1
c55b86b2,42,Guadalajara,mid,2024-06-15,market_stand,basic,0
4b81a9bc,68,Edomex,mid,2024-05-07,referral,basic,1
9477f0ef,38,CDMX,low,2024-08-24,organic,basic,1
0b440dcb,45,CDMX,low,2024-07-09,organic,plus,1
00d1b420,45,Edomex,low,2024-10-03,ads,plus,1
03794b15,52,CDMX,mid,2024-03-01,market_stand,basic,1
8540e728,27,Monterrey,high,2024-12-13,organic,plus,1
0e28bdc6,61,Edomex,high,2024-05-23,social,basic,1
c9122457,69,Edomex,low,2024-05-08,referral,pro,1
88400951,25,CDMX,low,2024-07-19,ads,basic,1
029b1572,60,Querétaro,low,2024-02-29,market_stand,basic,1
4ede4d2a,60,CDMX,high,2024-10-25,referral,plus,1
6f659873,56,CDMX,low,2024-04-06,market_stand,basic,1
1fefc015,37,CDMX,low,2024-12-05,ads,plus,1
4440b233,42,Guadalajara,mid,2024-02-24,ads,basic,0
bf87fab9,61,Querétaro,mid,2024-11-12,organic,basic,0
89871c51,25,CDMX,low,2024-05-24,ads,basic,1
fcb17ba7,61,Puebla,mid,2024-08-10,market_stand,basic,1
f263fdac,65,CDMX,low,2024-11-15,social,basic,1
52847427,53,Guadalajara,low,2024-02-17,market_stand,basic,1
41674175,35,CDMX,low,2024-05-07,organic,basic,1
0d2d8e22,47,Edomex,low,2024-12-13,social,plus,0
f6cd7294,20,Guadalajara,high,2024-02-24,organic,plus,1
f9e474f4,66,Edomex,mid,2024-02-07,organic,basic,1
b55d2ddc,35,CDMX,mid,2024-07-10,market_stand,basic,1
605f77e4,20,Monterrey,low,2024-01-10,social,basic,1
942ff414,59,Querétaro,mid,2024-12-29,social,basic,1
f6e58e6f,52,Edomex,high,2024-11-26,market_stand,basic,0
d8eb3039,50,Guadalajara,low,2024-03-09,organic,basic,1
fb063365,20,Monterrey,high,2024-03-04,organic,pro,0
ba805b83,57,CDMX,mid,2024-10-11,organic,plus,1
e4dbb29d,51,Puebla,mid,2024-07-09,referral,basic,1
9383872f,59,CDMX,low,2024-10-28,ads,basic,0
f4e28908,61,Monterrey,mid,2024-12-20,organic,basic,0
08ec4f39,29,CDMX,mid,2024-05-26,ads,basic,1
71f853a3,28,CDMX,high,2024-04-02,referral,basic,1
a48fe183,66,Edomex,high,2024-08-14,market_stand,basic,1
4309a699,45,Edomex,low,2024-08-20,ads,basic,1
30938ba5,40,Puebla,high,2024-06-07,ads,basic,1
70e4f053,32,Querétaro,high,2024-04-19,referral,plus,1
eac20bff,51,CDMX,mid,2024-04-06,referral,basic,1
acdd7312,57,CDMX,low,2024-07-09,ads,pro,0
23a9ab17,18,Edomex,low,2024-06-04,organic,basic,1
90c81fc6,46,Edomex,low,2024-06-16,social,basic,1
99a57677,69,Edomex,low,2024-02-04,market_stand,basic,1
98c68dc6,32,Puebla,high,2024-11-18,organic,basic,0
3b0c02b6,32,Monterrey,low,2024-09-15,referral,basic,1
fa982a1d,63,CDMX,mid,2024-12-02,referral,basic,1
aa92d5a7,21,Edomex,mid,2024-10-30,organic,basic,1
5ca095e0,38,Guadalajara,mid,2024-08-14,organic,basic,1
e21646f7,41,Edomex,low,2024-04-22,social,basic,1
c596f9fb,59,CDMX,mid,2024-08-27,ads,plus,0
3eeeb16a,24,Edomex,mid,2024-07-26,organic,plus,0
c341a670,40,Edomex,mid,2024-12-04,market_stand,plus,1
0dc8984d,25,CDMX,low,2024-03-25,ads,pro,1
2c203a0e,58,Monterrey,mid,2024-01-10,referral,basic,1
2efd03c2,50,CDMX,low,2024-02-16,ads,pro,1
48d783c9,43,Edomex,mid,2024-03-05,organic,basic,1
ee3a537a,38,Edomex,low,2024-08-30,organic,basic,0
7d13c085,25,Puebla,low,2024-02-23,social,plus,1
f82515f9,65,CDMX,mid,2024-02-19,referral,basic,1
2000b8ce,51,CDMX,low,2024-05-25,market_stand,basic,1
f95144e4,34,CDMX,high,2024-10-13,organic,basic,1
d103db2d,39,Edomex,high,2024-06-04,market_stand,basic,1
0a326f5a,55,CDMX,low,2024-04-09,ads,basic,1
0db056d2,55,Monterrey,low,2024-04-14,referral,plus,1
239d2352,41,CDMX,low,2024-10-26,ads,basic,1
1a148bde,33,CDMX,high,2024-06-07,referral,basic,1
de24e7b0,52,Edomex,mid,2024-05-14,organic,basic,1
5340b574,52,Monterrey,low,2024-10-10,organic,pro,1
5aea948b,49,Puebla,mid,2024-05-14,market_stand,pro,1
c9403502,21,Monterrey,low,2024-05-10,organic,plus,1
2a5c9289,42,Edomex,mid,2024-10-01,organic,basic,1
c8a09d23,49,Monterrey,mid,2024-04-29,social,basic,1
1fa58acb,67,Guadalajara,low,2024-07-05,ads,basic,0
905cfb89,45,CDMX,mid,2024-08-31,referral,plus,1
0d551194,35,Edomex,low,2024-03-14,market_stand,basic,1
3f5d7f5b,46,Monterrey,mid,2024-02-16,market_stand,plus,1
46c092b3,27,CDMX,mid,2024-11-07,organic,basic,1
5e448602,22,Guadalajara,high,2024-04-18,referral,pro,1
a8ac0fb7,53,Edomex,low,2024-05-04,ads,basic,1
6c9bc72f,69,Edomex,high,2024-08-03,ads,basic,1
c4a2ab5e,61,CDMX,low,2024-02-07,market_stand,basic,0
feb31b3c,48,Guadalajara,high,2024-01-17,social,plus,1
f2e3a7bb,20,Puebla,low,2024-06-01,organic,pro,1
5c2314e6,69,CDMX,mid,2024-12-20,organic,basic,0
161f09e7,41,Edomex,low,2024-07-29,market_stand,pro,1
8b93a0f9,33,CDMX,high,2024-07-30,ads,basic,1
4554787d,64,CDMX,high,2024-08-11,market_stand,basic,1
6fa2fd3c,56,Querétaro,low,2024-11-11,organic,basic,1
d0502001,56,Edomex,mid,2024-11-01,organic,basic,1
f1270fd8,32,Edomex,mid,2024-01-09,referral,plus,1
8901ff45,69,CDMX,low,2024-07-17,social,basic,1
9310f416,41,Querétaro,mid,2024-07-19,organic,basic,1
67a06ae0,45,CDMX,mid,2024-03-22,market_stand,basic,1
77b1771e,57,Monterrey,mid,2024-12-22,ads,plus,1
bc324fc1,52,CDMX,low,2024-04-05,organic,pro,1
e0350fa2,26,CDMX,high,2024-11-01,ads,plus,1
c93cee70,33,Guadalajara,low,2024-02-06,ads,basic,1
5879ad4f,36,CDMX,mid,2024-08-08,referral,basic,0
82c3d021,67,Guadalajara,low,2024-09-26,ads,basic,1
0f78dd66,55,CDMX,low,2024-07-03,ads,pro,1
fee8fd2c,37,Monterrey,low,2024-02-08,organic,basic,0
ed8fccf1,56,Monterrey,low,2024-02-15,market_stand,pro,0
3fcdbba5,56,Monterrey,mid,2024-08-09,social,plus,0
9d94af09,38,CDMX,mid,2024-11-11,ads,plus,1
5d8c40b9,38,Guadalajara,mid,2024-08-06,ads,plus,1
3910fb86,64,Querétaro,mid,2024-02-06,social,basic,1
8ddae1f3,47,CDMX,low,2024-10-14,organic,basic,1
e990919d,25,CDMX,low,2024-06-17,market_stand,basic,1
2effd277,55,Monterrey,mid,2024-01-28,referral,basic,1
48e9147c,48,CDMX,mid,2024-05-14,market_stand,plus,1
4e25b6aa,44,Guadalajara,mid,2024-03-15,ads,basic,1
1a2f1da8,55,Monterrey,low,2024-12-27,ads,pro,1
c12326d3,65,CDMX,mid,2024-11-28,ads,pro,1
66df6056,35,Edomex,low,2024-02-08,organic,basic,1
d8203587,39,Edomex,mid,2024-07-28,organic,basic,0
b5b2ca41,27,CDMX,low,2024-01-03,social,basic,1
f05aa18e,51,Puebla,mid,2024-06-16,organic,basic,1
0d2a9b9c,38,CDMX,low,2024-02-27,organic,plus,1
419897f3,35,Edomex,mid,2024-09-30,ads,plus,1
490b92c7,54,Puebla,low,2024-01-27,ads,plus,1
edd9cde2,39,CDMX,mid,2024-11-26,ads,basic,0
e5c31aed,42,Monterrey,low,2024-03-25,organic,plus,1
cb4c2fcb,40,CDMX,mid,2024-04-06,market_stand,plus,1
c40bf46c,31,Edomex,low,2024-11-20,market_stand,pro,1
6c42c14c,24,CDMX,low,2024-11-25,organic,plus,1
e69bc04e,61,Guadalajara,mid,2024-02-05,market_stand,plus,1
26833e44,22,Monterrey,low,2024-02-09,ads,basic,1
3a2996ba,34,Puebla,low,2024-11-08,ads,plus,1
fdbc0f3f,52,Querétaro,mid,2024-12-23,social,basic,0
ee02418a,24,Guadalajara,mid,2024-06-27,market_stand,basic,1
70f05a05,52,Monterrey,high,2024-03-01,ads,basic,1
059d6ab5,56,Edomex,low,2024-02-25,ads,basic,1
70ab69e5,52,Puebla,mid,2024-04-07,ads,basic,0
c286f0ee,33,Guadalajara,mid,2024-09-07,ads,basic,0
5aa3d653,19,Puebla,low,2024-02-05,referral,plus,1
fdbc7720,64,CDMX,mid,2024-08-22,organic,plus,1
c4902698,34,Edomex,low,2024-10-21,social,pro,1
8c98c1d4,59,Monterrey,high,2024-02-22,market_stand,plus,1
1eb8e559,28,CDMX,mid,2024-12-26,organic,basic,0
ff907a5f,26,CDMX,low,2024-12-27,market_stand,plus,1
5140832c,58,Querétaro,low,2024-04-18,market_stand,plus,1
d2ef2019,66,Edomex,low,2024-02-11,ads,basic,1
a7ee1891,62,CDMX,low,2024-04-29,ads,pro,1
5b9b472a,57,CDMX,mid,2024-04-04,market_stand,pro,1
e5f30b3b,30,Edomex,mid,2024-04-12,social,basic,1
a0e7c4e5,65,Guadalajara,mid,2024-12-04,ads,plus,0
0f031052,52,Querétaro,low,2024-02-26,referral,basic,0
245c2e2b,26,Querétaro,mid,2024-04-26,market_stand,pro,1
d22a8a73,24,Guadalajara,low,2024-10-15,social,plus,1
69568ed5,63,Guadalajara,low,2024-01-22,organic,basic,0
da0bf1ea,32,CDMX,high,2024-01-23,ads,plus,1
39c9b6fd,57,Puebla,mid,2024-04-20,market_stand,basic,1
f6f2ea8d,25,CDMX,mid,2024-12-20,organic,basic,0
afd4f5cf,32,CDMX,high,2024-11-03,ads,plus,1
7463a80d,32,Querétaro,low,2024-12-05,referral,plus,1
96886905,32,Puebla,high,2024-11-12,ads,basic,1
127ee1d6,53,CDMX,mid,2024-02-13,market_stand,plus,1
5ed043d2,65,Guadalajara,mid,2024-05-26,organic,basic,1
b55f60c1,65,Edomex,low,2024-07-12,market_stand,basic,1
16500904,56,CDMX,low,2024-03-01,ads,plus,1
8040849a,28,CDMX,low,2024-12-29,market_stand,basic,1
20d6553d,67,CDMX,low,2024-08-08,ads,basic,1
8d3ec160,46,Edomex,low,2024-11-08,organic,pro,1
095dc1e7,46,Edomex,mid,2024-04-04,social,plus,1
a052b154,54,Edomex,mid,2024-09-18,market_stand,plus,1
b2b6cf1b,57,CDMX,low,2024-02-08,ads,plus,1
009ad003,67,Querétaro,mid,2024-01-09,ads,pro,1
c3defad0,48,Guadalajara,high,2024-08-22,referral,pro,1
50986e0b,49,Puebla,mid,2024-01-26,social,basic,1
f616a855,56,CDMX,mid,2024-04-11,ads,basic,1
d78898c8,31,Guadalajara,mid,2024-10-17,social,basic,1
709c846e,34,Puebla,low,2024-07-01,ads,basic,1
3cbb1bad,50,CDMX,low,2024-05-17,market_stand,basic,0
21074709,21,CDMX,high,2024-04-16,ads,plus,1
18871393,34,CDMX,mid,2024-09-01,organic,plus,1
cee2a25b,55,CDMX,mid,2024-12-15,social,pro,1
1f69619b,68,Edomex,high,2024-09-27,organic,basic,0
380cf7b7,45,CDMX,low,2024-05-11,social,basic,1
e12f5624,38,CDMX,low,2024-06-03,organic,basic,1
39f2661e,40,Guadalajara,mid,2024-02-07,ads,basic,1
d46edc7d,53,CDMX,low,2024-02-22,social,basic,1
0a9e2fb3,46,CDMX,mid,2024-04-08,referral,pro,0
dbb3523f,19,Guadalajara,mid,2024-05-21,organic,basic,0
72f2f5d2,46,CDMX,mid,2024-12-28,referral,plus,0
4e3dd11c,38,CDMX,low,2024-11-14,organic,basic,1
27809893,54,CDMX,mid,2024-02-11,market_stand,basic,1
47bef715,63,CDMX,low,2024-05-01,organic,pro,0
e0d9549e,68,Edomex,high,2024-01-21,ads,pro,1
707e5365,49,CDMX,low,2024-01-23,organic,basic,1
93029ad5,36,CDMX,high,2024-05-17,referral,pro,1
078c3f66,41,Querétaro,low,2024-12-17,social,basic,1
9957abec,27,Puebla,low,2024-03-08,market_stand,plus,1
fc093cea,66,CDMX,mid,2024-09-06,ads,basic,1
c8a95f9d,62,CDMX,low,2024-05-23,organic,basic,1
8810a006,62,Edomex,low,2024-07-16,organic,plus,1
cc0063b7,35,Puebla,mid,2024-11-14,market_stand,plus,1
9b9558e6,34,Monterrey,mid,2024-10-30,organic,plus,1
b23cff37,62,CDMX,low,2024-10-30,referral,basic,1
3a6e9f0f,46,CDMX,mid,2024-05-30,ads,pro,1
a9637a0b,54,Edomex,high,2024-01-18,social,basic,1
b039b94d,43,Puebla,mid,2024-12-26,ads,basic,1
c383d937,41,Puebla,low,2024-12-29,ads,basic,1
fd75d588,50,CDMX,low,2024-11-09,social,basic,0
dadc32d4,60,Edomex,high,2024-06-23,social,basic,1
6c228335,35,CDMX,low,2024-04-12,referral,plus,1
67125c63,60,Guadalajara,low,2024-03-04,market_stand,basic,0
44a25eda,30,Puebla,mid,2024-05-15,referral,plus,0
90de5911,38,Edomex,low,2024-05-02,ads,basic,0
df3169eb,65,CDMX,mid,2024-04-10,organic,plus,1
dbde9c11,67,Edomex,low,2024-12-13,market_stand,basic,1
fa903379,66,Edomex,mid,2024-08-29,market_stand,basic,0
6d548c94,34,Monterrey,high,2024-03-22,organic,plus,1
44953ef7,61,CDMX,high,2024-08-21,organic,pro,1
fdcbc247,66,Puebla,high,2024-09-15,market_stand,pro,1
0a90b08c,68,CDMX,high,2024-07-10,organic,basic,1
98c7a52f,19,CDMX,low,2024-12-12,referral,pro,1
7723324e,56,CDMX,high,2024-12-19,market_stand,plus,0
915efad6,69,CDMX,high,2024-06-07,ads,pro,1
275c6423,57,CDMX,mid,2024-06-21,ads,basic,0
0cb14368,30,Guadalajara,low,2024-03-20,ads,basic,0
7ed83dac,57,CDMX,low,2024-10-13,ads,basic,1
4c896aaa,23,CDMX,mid,2024-12-06,referral,plus,0
9be8f221,42,CDMX,mid,2024-08-28,market_stand,basic,0
705a3cf6,50,CDMX,low,2024-03-14,market_stand,basic,1
4d222d93,41,Puebla,low,2024-07-08,organic,plus,1
3910d0d3,54,Querétaro,mid,2024-10-17,market_stand,pro,0
2da4a14a,30,CDMX,low,2024-01-16,ads,plus,1
ed0f88ac,49,Monterrey,high,2024-08-04,market_stand,plus,1
0087d90d,51,Monterrey,low,2024-08-28,organic,basic,1
079af4f1,50,Querétaro,low,2024-07-15,referral,pro,0
a4770481,33,CDMX,low,2024-08-23,ads,basic,1
49590f30,33,CDMX,high,2024-11-23,ads,basic,1
2743a8cc,31,Edomex,high,2024-02-15,social,basic,1
7e289f57,42,Puebla,low,2024-07-27,organic,basic,1
3dddbb9b,48,Monterrey,low,2024-10-18,organic,plus,1
8f85fd13,36,Edomex,low,2024-10-27,referral,plus,0
dab416ba,39,CDMX,low,2024-06-19,ads,basic,1
244907e8,32,Monterrey,mid,2024-12-31,ads,basic,1
6114c666,29,Puebla,low,2024-04-28,ads,basic,0
ed27a96e,52,Edomex,mid,2024-06-10,organic,basic,1
d3b2715b,60,Guadalajara,low,2024-10-28,market_stand,pro,1
ff063dc9,33,Edomex,low,2024-06-09,referral,plus,1
71d2fb18,62,Edomex,low,2024-05-05,organic,basic,1
f0d57cde,47,Edomex,low,2024-07-22,ads,basic,1
38dcbf1e,26,Monterrey,low,2024-08-15,social,plus,0
a7fdb40e,37,Querétaro,low,2024-12-21,market_stand,plus,1
b59009d9,18,Edomex,low,2024-08-14,organic,pro,1
3387f821,20,CDMX,high,2024-03-08,referral,basic,1
8a1e41b5,35,Edomex,low,2024-01-20,organic,basic,1
372b6ca6,41,CDMX,low,2024-12-20,organic,basic,1
1e23790b,59,CDMX,low,2024-06-03,market_stand,plus,0
549afae4,24,CDMX,mid,2024-03-14,market_stand,basic,0
f816ee0f,61,Edomex,high,2024-03-22,organic,plus,1
3fc39202,30,CDMX,mid,2024-02-08,market_stand,basic,1
18c630e1,25,CDMX,mid,2024-03-14,market_stand,plus,1
ac0d592e,54,Monterrey,mid,2024-10-12,market_stand,basic,1
a7a792ee,58,CDMX,low,2024-08-27,market_stand,plus,1
63672c92,49,Guadalajara,high,2024-08-07,ads,basic,1
754f7bed,24,Puebla,mid,2024-01-05,social,plus,1
1e0c93f5,23,Edomex,low,2024-09-03,organic,basic,1
4582a85c,38,CDMX,low,2024-12-20,ads,plus,1
c3cb1821,41,CDMX,low,2024-12-03,ads,plus,1
4819b40b,69,Edomex,low,2024-05-24,market_stand,basic,1
bad078e4,32,Edomex,mid,2024-08-07,organic,basic,1
99194787,28,CDMX,low,2024-04-19,ads,basic,1
e1330b35,67,Edomex,mid,2024-11-21,market_stand,basic,0
78bc15e0,26,Edomex,high,2024-12-02,ads,plus,1
0ef7d398,19,CDMX,low,2024-03-22,organic,basic,1
2f51d311,39,Guadalajara,low,2024-06-27,ads,basic,1
8e412b9e,38,CDMX,mid,2024-03-27,market_stand,basic,1
c2798fc8,50,CDMX,mid,2024-08-12,ads,basic,0
