ticket_id,customer_id,open_date,resolution_hours,satisfaction_score
5fff9223-e,d7a323f1,2024-08-23,30.9,8
23c56400-4,d7a323f1,2024-11-14,2.8,7
abfe2eac-7,3cc2e214,2024-04-19,46.4,6
8f59acef-5,3cc2e214,2024-10-25,46.9,9
aa52c1f8-1,3cc2e214,2024-11-29,46.7,10
16133c7a-f,f7becf37,2024-07-08,28.2,8
4e50905f-9,f7becf37,2024-05-12,27.0,7
df3f16c9-e,f7becf37,2024-09-25,17.6,10
d238a872-1,787029e7,2024-10-25,31.3,4
0239fd66-1,f8977e8f,2024-05-01,39.8,7
ac0f14d1-5,f8977e8f,2024-03-27,32.2,5
858d2f34-e,74e2f7ae,2024-04-02,34.2,7
1a8ff855-c,2fbfbd74,2024-03-04,21.7,7
0d2a465b-7,13acc560,2024-08-20,38.2,7
23692f98-c,bc22ca7c,2024-04-26,16.3,6
a5f1779c-2,bc22ca7c,2024-08-30,38.3,5
d9248a8c-2,bc22ca7c,2024-01-15,49.7,5
6a8d9736-e,a5bc8102,2024-04-08,14.1,5
6cee946e-9,a5bc8102,2024-05-14,25.9,8
e08cf808-6,a5bc8102,2024-03-01,14.8,9
f7cb788e-b,868f9170,2024-04-11,24.0,7
f03aac56-b,868f9170,2024-12-27,32.6,7
cddc9c4e-0,868f9170,2024-07-18,17.4,4
d3830821-5,647caaba,2024-12-21,44.0,3
1a3c2e60-1,647caaba,2024-03-10,0.3,6
06d03932-8,647caaba,2024-07-26,2.8,7
205b056a-3,51bd46ef,2024-10-07,17.5,8
70764934-a,fafb8b3f,2024-07-11,30.1,2
683949bf-8,e8f7bf13,2024-08-19,18.6,7
95ad0f80-9,e8f7bf13,2024-03-08,22.2,6
e530c75a-8,e8f7bf13,2024-08-20,32.5,8
0f74c80f-b,b705dcf7,2024-07-09,36.5,6
9dc96536-c,f756445e,2024-02-24,55.1,5
ff9c42e7-7,e907315a,2024-03-28,24.1,7
5d76e47d-2,e907315a,2024-05-02,15.8,5
0a888f14-0,e907315a,2024-02-26,24.0,4
65e561e3-8,ba90e3d1,2024-07-08,39.4,9
eb1625ae-4,ba90e3d1,2024-06-20,11.5,4
0a806569-0,ba90e3d1,2024-07-07,29.0,10
15515ede-5,9534f5ef,2024-10-28,24.4,7
b75fb342-d,9534f5ef,2024-04-12,37.4,6
968dff65-f,9534f5ef,2024-12-05,27.5,2
73a6cdd3-a,0ff890ca,2024-01-04,30.2,4
8b6690bf-7,34f8dc77,2024-07-20,12.4,7
d64e0285-3,a0dfaaba,2024-04-27,38.7,4
1d38b879-5,a0dfaaba,2024-11-30,32.7,4
a3aedd42-1,3fb65fda,2024-09-07,17.6,7
7d0cf4b1-7,3fb65fda,2024-07-02,29.8,6
78ca587e-5,3fb65fda,2024-04-24,3.7,4
c0ad12bd-6,2c5f588c,2024-09-18,36.2,8
7ce6a9b7-3,64aa495b,2024-02-17,41.5,8
0e2e9458-c,c8926bdb,2024-12-15,43.5,6
1595be2d-d,c8926bdb,2024-03-29,22.9,6
b66b07d8-3,c8926bdb,2024-10-27,37.1,7
e16adc3b-3,867768cc,2024-12-05,37.2,9
8bff0e51-f,867768cc,2024-03-01,30.1,6
a069c8fd-b,f80ce2d4,2024-02-01,18.2,4
2fe09fe5-d,f80ce2d4,2024-08-19,29.0,6
26db9233-5,f80ce2d4,2024-04-13,45.7,7
e4fa69be-5,74a26aa2,2024-09-11,9.8,5
57cc369d-1,b7580e4f,2024-10-28,28.6,4
033b9c80-7,b7580e4f,2024-11-12,11.0,6
6b1381a9-1,b7580e4f,2024-12-24,29.5,7
bd8dc584-6,34778bc7,2024-07-19,20.4,5
5501c5c6-e,34778bc7,2024-12-01,51.7,5
ae75ee47-8,43fe9735,2024-12-13,14.5,10
df884286-f,037c4d68,2024-12-04,19.8,7
f634afac-3,037c4d68,2024-12-23,35.9,8
829fc505-2,037c4d68,2024-10-03,20.8,6
aeb65f9b-b,6e5cd3a4,2024-08-28,21.7,6
779db738-5,6e5cd3a4,2024-01-13,27.7,7
ff3c2fe4-4,c015c2cf,2024-07-12,14.8,8
5f83dcb4-b,c015c2cf,2024-01-22,18.9,9
4637d3bb-4,12402543,2024-03-07,54.0,6
d3f64889-f,12402543,2024-11-27,17.3,5
f42d8aa2-b,685ea69b,2024-03-10,11.9,6
bd052e2c-d,685ea69b,2024-10-23,39.3,9
7c39403b-5,685ea69b,2024-10-24,30.1,9
15e0890e-3,1db05537,2024-07-04,23.6,6
127f1f43-5,1db05537,2024-12-21,35.0,6
fcf0d836-c,32d8deb1,2024-06-28,22.1,5
3c2d1bb1-a,2598379a,2024-04-16,28.2,7
bbae7013-4,2598379a,2024-10-14,25.9,10
25e9742b-a,555a2bda,2024-08-18,51.6,6
e38e6c2f-0,555a2bda,2024-09-14,43.0,10
7ec39321-c,555a2bda,2024-07-17,8.9,7
a55a45c4-6,aba89cba,2024-03-01,45.9,7
45ae5387-1,aba89cba,2024-05-07,33.8,8
95c2e8e1-9,aba89cba,2024-05-04,14.4,6
698c1f98-5,44ba4333,2024-05-01,64.8,5
f5eb28de-a,44ba4333,2024-09-12,23.3,7
43257cbf-4,446007e2,2024-11-11,44.2,7
7b8d679d-9,359e53dc,2024-01-05,9.2,5
839238a6-2,359e53dc,2024-09-13,68.5,6
fac078ab-7,98f50124,2024-04-03,14.9,7
a9197909-c,98f50124,2024-01-03,17.1,9
171bf162-3,7f9b53f6,2024-02-28,3.4,8
8576b8ae-1,7f9b53f6,2024-12-07,54.3,6
66b7fd47-8,7f9b53f6,2024-09-22,41.7,10
80633bf6-5,a8a94f5d,2024-10-04,17.0,6
917258eb-f,b5e9bc59,2024-04-19,22.5,6
71d7b150-1,b5e9bc59,2024-10-13,19.1,6
32f70399-c,b5e9bc59,2024-12-18,17.1,6
f8dc17bd-4,0d0d580f,2024-02-12,30.2,5
c678733e-1,0d0d580f,2024-07-20,31.5,9
d14d7b55-9,ba841c35,2024-09-02,2.6,8
94da738c-1,866df39d,2024-02-10,6.4,4
da80ebba-2,866df39d,2024-01-19,18.9,6
42891e32-d,d14917a9,2024-08-13,36.9,5
b458a7a6-9,a57072a3,2024-11-30,48.6,5
214be5a0-8,a57072a3,2024-12-28,14.0,7
00979e57-7,bace0a7a,2024-05-14,53.0,7
c51deafc-e,10e087fe,2024-04-25,24.6,6
744af49a-e,10e087fe,2024-11-30,43.5,7
bb6830f8-7,10e087fe,2024-09-04,42.8,8
62f9a70a-6,4c61abb7,2024-07-02,8.3,6
ebe20798-6,4c61abb7,2024-09-16,31.7,6
cf72e3dc-f,4fe503fc,2024-02-12,20.3,10
058880c3-2,4522f1a7,2024-07-24,10.4,9
aeaf8ee5-d,4522f1a7,2024-01-03,24.4,9
ab1a622d-9,4522f1a7,2024-06-03,27.1,9
09b6c0b6-1,f3d8c2df,2024-07-05,40.4,3
847cbf66-6,f3d8c2df,2024-07-06,56.1,4
3d5463e0-1,2632a49e,2024-12-12,74.5,10
82b43dd6-f,15575cd9,2024-09-20,16.3,6
1e158d62-d,15575cd9,2024-11-26,53.5,8
caa772e3-6,6a66a67c,2024-07-26,9.5,6
ba3babb4-b,d2684169,2024-03-11,22.9,7
c7b8b208-0,d2684169,2024-12-26,6.6,6
5f0a2c17-9,662864b7,2024-09-02,16.3,7
bc113c52-3,662864b7,2024-12-07,41.3,5
9e42e8ce-5,356fcacb,2024-01-20,33.5,10
f99b8958-8,356fcacb,2024-06-22,30.9,4
d92348f7-e,1dad8e28,2024-06-19,10.7,7
36590e23-9,1dad8e28,2024-01-16,47.6,6
28b9fa02-e,1dad8e28,2024-11-18,6.6,5
96e007bb-d,60d75d8c,2024-11-10,10.1,7
c464d7ed-9,41c2500b,2024-01-31,36.6,8
d6c76786-d,41c2500b,2024-07-26,37.9,10
41ede946-3,2ae0ff65,2024-06-19,20.7,8
6c0576f3-6,2ae0ff65,2024-07-19,2.3,7
d31bce72-2,16589e69,2024-02-18,53.8,8
169151e7-a,16589e69,2024-11-25,17.5,7
6a99a18c-8,9ca232da,2024-07-14,17.4,5
fbb7f8ca-9,9ca232da,2024-07-01,15.4,7
1cfbe0bb-6,9ca232da,2024-07-08,29.2,8
bf5f1bc1-5,330db65b,2024-08-09,6.0,6
43ac95d3-3,330db65b,2024-06-07,20.3,6
1b3a0d38-c,2ad5f27a,2024-09-02,33.9,7
73240643-7,9f12c79d,2024-01-08,49.7,4
f45347fb-4,9f12c79d,2024-09-04,54.0,8
6fb09801-e,9f12c79d,2024-12-04,2.4,7
1fae0bf6-3,33af9827,2024-01-13,7.5,10
58aa0256-6,33af9827,2024-03-13,33.5,3
846a469e-2,33af9827,2024-10-05,22.7,4
0d845c02-f,c865a5b3,2024-10-03,14.8,9
fd37dc83-e,c865a5b3,2024-09-02,48.3,5
a7519b20-1,c865a5b3,2024-10-01,29.6,7
acba03e4-5,155326b3,2024-03-07,23.7,7
d7dd2a79-2,4a71c323,2024-04-27,26.6,10
3022c89f-d,4a71c323,2024-10-25,31.1,5
816ec646-9,4a71c323,2024-10-27,15.9,4
7ce5c605-7,bfffeb8f,2024-06-09,38.7,4
1f8d481f-c,bfffeb8f,2024-04-30,30.1,8
93df852b-7,fa938ea0,2024-10-06,15.1,4
99d5b778-5,fa938ea0,2024-12-23,28.3,7
3a0b6184-a,0c355848,2024-01-10,21.8,5
27ab788b-9,0c355848,2024-07-11,50.3,4
5de85b1b-f,e04ff351,2024-02-28,21.5,8
97b64e44-5,e04ff351,2024-04-09,20.8,7
6972786c-b,e04ff351,2024-07-06,33.3,7
2cb4e615-f,1fa89934,2024-07-29,39.2,6
abb3c9be-f,1fa89934,2024-12-14,34.4,8
47cd6f19-c,b3f14edd,2024-02-06,38.9,3
bc746a63-e,b3f14edd,2024-10-25,33.9,10
3ba34de6-7,db6feec2,2024-06-15,31.8,4
7f51c6a3-d,db6feec2,2024-11-22,19.1,5
9cb460a8-5,d20422ea,2024-10-11,18.6,9
95dc4998-8,d20422ea,2024-06-06,49.3,7
c01792a7-9,d20422ea,2024-05-29,30.5,3
4b3eae3c-5,c375d757,2024-12-18,29.2,6
27734247-b,c375d757,2024-09-10,36.6,8
aac6a2e4-e,9cc36bcf,2024-04-08,1.3,3
20dba520-c,9cc36bcf,2024-09-07,27.1,7
c76290ec-d,d72b5cad,2024-10-13,17.5,5
671947cc-d,c4b18699,2024-06-26,22.0,7
a7d73ae6-4,c4b18699,2024-11-05,26.7,5
58af390e-9,7d71b3f5,2024-08-11,39.0,4
fb469d61-a,7d71b3f5,2024-02-17,8.7,7
8df207db-6,7d71b3f5,2024-10-05,25.7,10
98a43e63-0,21688eb7,2024-05-01,26.6,10
319614a0-c,21688eb7,2024-02-06,20.9,7
d66abc01-8,da99cc3f,2024-07-01,32.1,7
fd49a1d9-6,da99cc3f,2024-11-03,3.7,8
834398ae-d,6f34377f,2024-05-11,0.0,9
95279c7b-2,6f34377f,2024-10-01,18.3,5
1b9405de-0,6f34377f,2024-06-11,12.2,8
eac4ec59-4,6d2487b6,2024-09-19,40.0,9
42f4f149-f,6d2487b6,2024-02-19,11.3,6
f1d9d330-c,6d2487b6,2024-04-19,56.6,7
cb28546e-0,4366b2ae,2024-01-13,47.7,8
5f6d384c-4,4366b2ae,2024-03-21,11.5,8
878ddd12-7,10a58edd,2024-12-26,28.1,5
46639a8c-9,7f7453c9,2024-07-17,8.5,4
92d98974-5,e2cb4e62,2024-05-01,51.1,6
c98b60af-5,e2cb4e62,2024-05-10,37.7,10
86f29275-4,2d5816c0,2024-07-10,30.1,4
ec6d4cef-7,fcd7c544,2024-09-14,10.0,3
90d8b452-d,fcd7c544,2024-09-30,33.6,4
978887da-6,1babe691,2024-05-06,28.7,5
0489df1d-1,a6c9b82e,2024-03-01,4.9,7
55bddc4f-6,a6c9b82e,2024-01-07,13.0,6
75a6e1ae-8,a6c9b82e,2024-04-29,7.9,8
34228441-a,69cc11ae,2024-11-30,12.4,9
2c0912e7-1,69cc11ae,2024-12-26,40.2,7
d19a5cd4-9,24c70961,2024-02-22,11.3,7
fb8b12b9-8,24c70961,2024-08-27,18.3,7
bc66e28a-7,a3b763d7,2024-01-01,5.5,6
7f44958d-8,a3b763d7,2024-10-19,32.6,7
a28c0eb7-e,a3b763d7,2024-08-18,5.6,3
d8215cd5-d,4a2dd29c,2024-12-05,24.0,6
627c69fb-7,4a2dd29c,2024-01-08,39.9,6
0fb866a7-8,4a2dd29c,2024-04-12,29.7,6
442391e3-d,9b553771,2024-02-12,55.4,7
97b77d04-0,9b553771,2024-11-30,63.0,6
d7de2394-3,9b553771,2024-05-10,42.0,5
1b5fbdd6-2,0b620edd,2024-03-19,9.7,7
116e0e9a-5,0b620edd,2024-04-29,38.5,6
c1928345-d,a38951d2,2024-01-03,7.7,7
ca4042fe-b,a38951d2,2024-04-22,37.0,4
177e8409-e,a38951d2,2024-09-03,35.5,4
3579d44d-d,75df82c8,2024-03-13,70.2,6
280a3842-5,75df82c8,2024-03-08,38.2,10
9aa6267d-2,75df82c8,2024-11-18,49.8,5
6b512d53-1,1dd6bfc4,2024-05-25,44.5,6
2d667032-3,1dd6bfc4,2024-06-11,33.7,4
b5a026b9-7,6b13333f,2024-07-12,8.2,5
917a7962-4,03873ac8,2024-08-23,38.1,6
947ed00d-0,03873ac8,2024-02-19,37.6,7
c2bf3a83-b,03873ac8,2024-01-02,47.7,9
5e231fcc-2,d701c163,2024-08-01,6.3,7
993e1a5b-9,d701c163,2024-12-18,4.3,5
22b6c744-a,290cafb7,2024-02-23,32.4,5
4a0f39cf-b,2709ec18,2024-11-19,32.7,5
1748c8f1-4,2709ec18,2024-05-05,48.1,6
c9cf153e-5,e0cf9e7f,2024-05-26,3.3,10
26687580-7,e0cf9e7f,2024-07-14,32.8,6
3cd3a121-a,e0cf9e7f,2024-05-31,30.1,8
fa4c2eb9-9,391f53cc,2024-02-27,31.9,7
a680b719-6,a1ca3e66,2024-09-03,21.8,7
2ec9948e-2,a1ca3e66,2024-08-31,47.3,4
a0b04afa-9,3dad7f9d,2024-01-28,37.2,4
3ef73ff8-7,3dad7f9d,2024-12-07,35.6,6
1fec09b9-9,3dad7f9d,2024-06-05,33.0,3
40ff67c2-9,f71fb974,2024-01-08,38.6,9
92b1eec4-1,99ecf37c,2024-03-09,17.7,5
decc5a40-2,99ecf37c,2024-02-19,33.4,10
b142fae5-0,b1adf051,2024-07-04,21.9,6
e687cbd3-9,ded54203,2024-06-24,22.5,5
da63a7e7-0,6c3ca4d4,2024-05-18,70.0,6
9a1600ac-2,6c3ca4d4,2024-10-21,49.5,6
736757b1-b,6c3ca4d4,2024-08-28,20.1,6
2a00cab6-c,6ecc6f0d,2024-06-29,35.5,9
34690501-5,649270e5,2024-10-15,14.4,5
00f75f51-c,7253fbf5,2024-05-21,53.1,7
3cbc2528-4,7253fbf5,2024-06-09,8.3,3
788b7e78-c,7253fbf5,2024-04-10,38.8,6
78a3ebfb-a,ca985e55,2024-05-13,27.1,9
c236a8e2-f,ca985e55,2024-04-13,0.4,6
1d7813ad-9,ca985e55,2024-12-10,6.3,3
7fd9d771-6,1d71f14b,2024-04-26,52.6,4
fb9de2af-1,1d71f14b,2024-03-01,27.6,8
289c3123-3,55586997,2024-06-05,50.3,9
61a8b822-d,b51e5d61,2024-10-22,11.4,3
a732c526-8,b51e5d61,2024-10-09,32.4,5
708294b4-6,b51e5d61,2024-02-24,40.4,7
80525383-0,be73ebd0,2024-01-20,51.4,8
b516a1bd-3,be73ebd0,2024-11-29,15.8,4
8960cdb5-0,be73ebd0,2024-11-30,31.2,6
a349109b-2,61156ded,2024-10-11,35.9,5
ace198fa-b,61156ded,2024-02-04,14.6,5
32376461-2,4e6e20bb,2024-12-17,37.9,9
2062e44a-2,4e6e20bb,2024-09-15,14.8,6
73956f77-a,5094ded4,2024-01-15,4.1,6
37e8dff1-4,0b655ecc,2024-02-24,15.6,7
9d10b2dc-0,a29604ab,2024-12-12,56.8,10
c2a9bcc4-1,6ca10b2d,2024-05-22,11.2,5
72e4bb34-8,6ca10b2d,2024-03-10,33.0,8
c88e97ce-c,265aa3b3,2024-03-30,48.9,4
d1f26da5-2,ada76845,2024-01-30,4.9,7
e8fd67b8-f,ada76845,2024-02-08,14.9,7
e8a85917-b,ada76845,2024-03-11,26.4,1
9e99571d-5,2cbd7e48,2024-06-26,19.2,6
86efe4c8-e,2cbd7e48,2024-09-26,9.6,10
039974bd-a,2cbd7e48,2024-11-30,25.8,6
051f15ef-1,9b322202,2024-12-23,23.1,7
87e430be-0,9b322202,2024-08-15,3.2,9
1374247a-e,9b322202,2024-04-05,21.3,8
8ed1486e-4,58bd4dab,2024-05-04,22.3,10
22664426-2,58bd4dab,2024-11-23,32.5,6
ccd4c043-4,d6ba4dbf,2024-02-10,24.9,9
0f1fc01f-e,d6ba4dbf,2024-02-01,35.1,9
37a76aa0-0,d6ba4dbf,2024-07-31,10.0,8
9d202023-2,ea009664,2024-07-22,33.6,7
203411d5-1,ea009664,2024-12-10,59.6,4
cbabee5b-7,df1cb0c4,2024-07-14,29.5,8
483d5567-2,df1cb0c4,2024-02-18,24.1,7
ef473514-1,956a22e0,2024-10-02,59.5,10
bae871fd-5,fb70b2b8,2024-01-15,24.2,8
69cc9468-9,6cb9499a,2024-06-29,5.3,9
db2c96be-f,6cb9499a,2024-12-08,16.6,2
caacbf92-2,68fca7fb,2024-01-27,37.0,6
0a93af0f-a,68fca7fb,2024-02-05,16.4,3
8da0f5da-a,9583948d,2024-12-24,43.4,10
1b41f3d9-9,9583948d,2024-03-21,22.2,3
86dc19b8-5,9583948d,2024-11-04,26.8,7
57d46afd-a,02fc99b3,2024-07-27,33.6,9
bb33af65-d,02fc99b3,2024-10-30,64.0,6
705e9567-3,6d70ad46,2024-02-02,22.1,7
634b21ee-0,e1fa9bbb,2024-01-07,61.0,10
c77d1e57-f,7e6b0777,2024-02-21,32.8,3
5ba16f19-4,7e6b0777,2024-11-28,34.2,3
bd700595-7,24b2479d,2024-05-22,14.7,6
3a1f4eb2-0,24b2479d,2024-06-07,32.6,5
edcf3e0c-1,24b2479d,2024-05-24,22.7,7
4e05e326-3,ac0b4447,2024-08-27,31.9,8
d9445b0e-6,ee02224d,2024-04-20,10.6,8
89f7cbc8-c,ee02224d,2024-10-13,13.7,7
390f7c83-c,5399de19,2024-09-17,45.0,7
1419b132-e,a03ba61b,2024-08-07,44.2,6
5307bc87-e,a03ba61b,2024-11-20,24.9,4
68476d18-a,f852b757,2024-04-21,26.0,6
3763b0d7-3,f852b757,2024-12-02,11.9,7
3e6b3672-6,40cf43dd,2024-01-11,10.0,8
973ca5c3-6,40cf43dd,2024-08-13,4.0,5
af8ef7b9-5,40cf43dd,2024-07-18,42.8,7
0d86a0fc-f,eca85972,2024-08-15,20.9,2
c2aaebf3-2,eca85972,2024-05-05,15.7,7
d06b7b51-3,eca85972,2024-01-05,43.0,3
203ef371-6,8b8e6063,2024-09-03,49.4,8
102bd3c0-2,8b8e6063,2024-12-19,24.4,7
fccd455c-e,8b8e6063,2024-03-02,12.9,6
a8abc796-2,339e00ea,2024-08-22,17.4,5
48b3250d-7,339e00ea,2024-04-13,53.8,7
253a380e-3,083f9ac8,2024-03-12,20.2,5
c4e01827-5,083f9ac8,2024-04-19,43.9,8
4e191c1c-7,083f9ac8,2024-10-23,29.3,7
db8c508f-c,82008f42,2024-04-06,44.9,8
58fc0bc9-d,82008f42,2024-09-04,34.6,10
85d97811-2,82008f42,2024-02-21,1.2,9
4701b6c3-5,f743c49c,2024-11-11,24.9,7
dc020f56-6,f743c49c,2024-07-26,1.5,10
c998d408-e,f743c49c,2024-10-02,9.1,5
7ab8ca66-8,af7a006b,2024-10-23,35.9,7
67bd95c2-8,af7a006b,2024-11-10,59.6,5
62dc31bd-c,af7a006b,2024-02-14,2.0,7
d8ca1531-0,a58521f5,2024-08-07,21.2,7
9866bf88-c,a58521f5,2024-04-08,42.5,9
da702d91-5,13c80d03,2024-07-14,13.2,6
3a3e1be1-9,13c80d03,2024-08-27,14.9,5
e1875eee-6,0a58f5f8,2024-08-17,54.7,3
fb6faab6-1,0a58f5f8,2024-03-15,26.4,3
49063a09-b,21aa2e16,2024-07-29,8.6,6
f98f6daf-7,21aa2e16,2024-08-25,31.5,4
81a37308-d,21aa2e16,2024-03-28,19.9,5
c036ed54-6,00249e1f,2024-06-15,48.6,4
adf0fb3d-b,00249e1f,2024-06-25,19.4,5
11ee7be9-a,76ffa95f,2024-01-27,25.6,6
66cc0d28-1,76ffa95f,2024-08-07,14.2,6
f5e87aa7-9,76ffa95f,2024-12-16,34.7,8
84ba1cdf-d,cf0ab5a5,2024-10-28,35.1,7
787e123b-6,cf0ab5a5,2024-08-25,39.3,9
4d8f8aa7-2,8318fcde,2024-04-08,20.5,6
42108580-3,5527153e,2024-02-19,15.3,8
04b2135a-b,b9277d22,2024-03-09,34.2,4
73447182-3,abb312ed,2024-11-27,31.8,9
1cbad1b4-0,abb312ed,2024-09-29,29.7,8
655c6765-8,abb312ed,2024-08-22,34.0,3
d54ebda9-6,abe31a28,2024-02-11,16.6,7
6c1d5af4-2,69c0a941,2024-08-01,1.8,7
874f3841-5,69c0a941,2024-10-24,17.3,5
d82e885c-b,633faab9,2024-02-03,25.4,6
df891ff8-6,5d82bbe1,2024-02-12,35.8,6
ae9e929d-f,7d3b1986,2024-05-24,12.2,5
3345df50-f,98ebc858,2024-02-13,40.0,6
33f72bae-d,0c6b9bb5,2024-01-26,35.4,6
9217f481-3,0c6b9bb5,2024-07-27,7.9,8
963ec4f2-0,0c6b9bb5,2024-09-17,26.9,8
b73bdbec-4,56a931cd,2024-05-31,34.5,8
cf28de47-f,d2e44ba2,2024-11-04,46.8,6
08cab85c-b,402c825a,2024-10-19,51.9,9
946e3e91-7,5eac17f0,2024-09-09,28.3,5
e3e64023-b,a10efbd4,2024-01-12,33.3,7
840d9185-6,a10efbd4,2024-08-15,21.8,5
98f205a7-2,d9f7f95f,2024-02-20,30.1,8
4c1d399f-b,d9f7f95f,2024-06-01,20.7,8
d82bb9fb-1,d9f7f95f,2024-11-04,12.3,8
531cbcaf-1,2dbaa462,2024-06-27,28.7,8
63a7e981-5,2dbaa462,2024-02-07,31.6,3
52a597bf-d,7498b3d8,2024-09-04,23.7,10
97c6dfbf-e,7498b3d8,2024-11-14,36.5,10
e8bf9309-9,7498b3d8,2024-03-04,25.9,7
a2da7f24-f,302bd3bf,2024-08-01,28.4,7
c6f74ce2-c,302bd3bf,2024-12-21,22.0,5
888705b2-b,5a3736b2,2024-08-16,36.6,7
b105ac5c-d,5a3736b2,2024-03-11,21.6,5
7265d570-f,5a3736b2,2024-11-21,42.6,5
cac777cb-a,efa25d40,2024-06-08,35.7,9
ae76fc46-d,149dfb81,2024-07-20,12.1,9
9260f3a0-2,913ee2af,2024-07-15,9.2,8
5f6caa96-4,913ee2af,2024-02-12,38.9,8
59766eae-e,913ee2af,2024-10-31,45.1,7
e448c959-9,5b25d3d8,2024-08-20,30.8,6
eb4c1220-5,9c3c5f3f,2024-06-11,40.0,5
09e2c1b5-5,226b1263,2024-10-21,29.6,7
edc8e7d8-6,803b8514,2024-02-10,17.2,6
9c93be82-a,e97566aa,2024-06-06,22.2,10
b25c7bd8-f,e97566aa,2024-07-17,14.9,7
14ca8307-f,e97566aa,2024-05-29,15.7,8
da643f74-c,833adc8e,2024-09-12,38.7,8
7e59254a-0,833adc8e,2024-08-20,27.3,6
561697b8-f,2ee44d15,2024-05-03,19.8,6
d0116287-0,509542b8,2024-06-24,28.7,7
f7a3c7b8-f,509542b8,2024-10-19,22.8,10
e966d644-5,07f136d6,2024-09-04,46.0,8
adfa41fc-e,07f136d6,2024-08-08,12.7,8
f390b36e-d,66975218,2024-11-14,29.2,6
968732b8-9,66975218,2024-01-28,3.4,3
05c3e1c0-2,eff45797,2024-07-25,28.6,8
97308182-1,eff45797,2024-04-09,29.1,3
bbe0a6f9-d,eff45797,2024-03-29,26.2,1
a5ef4a79-8,ea6fa8de,2024-07-17,35.9,8
a5be0c1c-5,ea6fa8de,2024-03-21,20.5,5
00cff5cd-a,ea6fa8de,2024-04-24,11.6,3
b21b15b7-6,d721d80b,2024-04-16,25.4,3
84f12597-9,d721d80b,2024-10-10,12.9,8
08939c7a-5,6d2342c0,2024-05-05,21.0,4
258f35b5-0,f458a797,2024-01-17,21.9,6
31600049-1,f458a797,2024-09-14,44.3,6
1fb8b6cc-1,f458a797,2024-10-25,51.1,3
254c7aef-0,b6fceb9e,2024-09-17,19.4,8
f134335b-3,4ff2068f,2024-06-06,17.9,4
8202fce8-b,29bfacb9,2024-02-24,22.5,9
bca1e40f-c,29bfacb9,2024-09-26,48.1,10
713c9679-d,29bfacb9,2024-10-04,61.0,8
cbd41974-5,f18961b0,2024-01-25,39.3,5
dedb683f-2,f18961b0,2024-11-20,15.9,3
01f542a2-7,f18961b0,2024-07-08,13.0,10
78aff7eb-c,2c416ed1,2024-10-30,16.6,6
0eef63eb-7,2c416ed1,2024-03-15,21.6,8
da44609a-1,2c416ed1,2024-01-17,4.6,8
25f4c4fe-6,dfb5e649,2024-11-26,35.4,6
5bbda751-e,dfb5e649,2024-09-25,11.1,7
3c16532b-8,3c62c03e,2024-11-17,27.9,7
c45b444b-1,3c62c03e,2024-01-17,24.9,6
d8838641-e,3c62c03e,2024-11-24,45.7,8
6b9950ef-3,4153322f,2024-02-25,42.6,7
a6c5a5c5-5,93be1652,2024-08-30,15.5,9
e4f9da8c-5,93be1652,2024-01-14,8.7,5
396fdecf-4,93be1652,2024-03-30,26.6,6
17bb933f-d,d01c6e0d,2024-05-10,32.7,6
b376e131-4,d01c6e0d,2024-06-01,24.0,8
58ea825e-8,be216cab,2024-07-15,17.1,6
a51790da-b,be216cab,2024-09-10,17.2,3
05f338e4-0,be216cab,2024-12-18,58.2,6
14f7d62b-8,a1bccb8d,2024-05-05,19.3,5
ef034bfe-a,a2ceb0ec,2024-01-21,1.2,6
7936401a-5,a2ceb0ec,2024-03-18,18.9,7
8038f074-c,b029a3ed,2024-04-20,42.9,10
c9160d99-b,b029a3ed,2024-10-19,4.3,7
3395efb9-3,b029a3ed,2024-03-06,12.1,6
1c84605f-7,8369b177,2024-09-29,19.2,6
f481ab2a-d,094bf38c,2024-03-30,43.0,6
6dd2d683-5,094bf38c,2024-02-14,42.1,8
86103ddd-b,d742be7c,2024-08-08,42.6,10
1a31fdfc-5,d742be7c,2024-03-05,34.6,5
650eb229-6,d742be7c,2024-10-02,13.0,8
33307654-e,38b117f8,2024-05-18,8.8,6
dfa0d3b3-3,38b117f8,2024-03-24,29.2,9
ec527ad3-a,38b117f8,2024-08-27,4.9,6
0c79c689-1,215dc818,2024-01-28,27.7,9
bd0d8bd2-b,215dc818,2024-11-21,24.6,7
51af21de-f,215dc818,2024-12-16,37.1,8
e1387a9e-d,6b6d533f,2024-06-13,15.3,6
449a79ef-4,6b6d533f,2024-04-07,36.1,8
e09e1e3e-c,6b6d533f,2024-08-20,23.5,8
b851c2de-a,2bbf4955,2024-04-20,25.1,7
5e4b254d-f,faacafc9,2024-06-11,6.8,5
f39fcbd5-4,992b1372,2024-10-23,37.8,6
d9e6ec9b-f,9e09e334,2024-03-01,16.1,9
675da8ac-7,9e09e334,2024-03-26,33.9,5
590bcee4-9,dd86fde8,2024-02-09,2.5,5
5c907c62-1,dd86fde8,2024-10-17,26.5,6
9685d553-e,dd86fde8,2024-02-19,40.0,7
72d6c20a-0,e00d20e6,2024-12-11,21.5,9
beb52470-e,0ed47d4d,2024-10-16,25.0,10
c6778491-e,0d698ab2,2024-07-13,41.3,6
b25d1454-0,0d698ab2,2024-12-28,29.9,7
96caa332-7,0d698ab2,2024-12-10,28.7,3
