tx_id,customer_id,tx_date,amount,category,discount_pct,payment_method
c6c0a0c9-e,caa8169d,2024-08-04,30.0,bulk,0,card
d68c1ff4-e,caa8169d,2024-11-18,536.58,vegetables,15,cash
e48db661-d,14098f13,2024-03-10,371.64,vegetables,0,card
3c1bfe53-5,14098f13,2024-02-17,365.35,fruits,5,card
04ae63f4-8,14098f13,2024-08-22,391.93,premium,5,card
37b05deb-9,14098f13,2024-09-16,434.9,fruits,15,cash
445d58e0-1,14098f13,2024-07-24,510.03,fruits,0,cash
0b495f49-e,14098f13,2024-03-01,165.39,vegetables,5,cash
33db34df-e,14098f13,2024-06-29,560.99,organic,0,card
cc2e4c86-1,14098f13,2024-11-03,616.05,bulk,20,transfer
efdea807-9,14098f13,2024-04-07,273.09,bulk,15,transfer
26ca5857-7,14098f13,2024-08-17,338.34,fruits,10,transfer
fda97f13-e,14098f13,2024-09-16,435.0,fruits,0,card
5b2f1b93-1,14098f13,2024-06-04,475.82,organic,10,cash
9b3ace2e-7,14098f13,2024-06-07,154.67,organic,15,card
9932a11b-6,14098f13,2024-07-05,83.18,fruits,10,cash
57bb1a83-9,14098f13,2024-03-04,464.05,fruits,10,transfer
c0b1dd52-6,14098f13,2024-11-30,451.01,vegetables,0,transfer
a6e74db4-e,b491342a,2024-05-06,220.05,bulk,10,card
63f1a703-d,b491342a,2024-10-11,439.11,fruits,5,transfer
90d89c8d-d,b491342a,2024-10-11,353.72,vegetables,0,cash
c23dd727-b,b491342a,2024-03-09,243.78,fruits,10,card
ba0399e8-2,b491342a,2024-06-15,381.6,fruits,5,card
ff1e4915-c,b491342a,2024-08-27,631.46,vegetables,5,transfer
c0f6f09c-2,b491342a,2024-09-07,334.66,fruits,5,transfer
4e22bfe5-7,77cf961c,2024-10-13,213.67,vegetables,5,cash
7ad4a2b0-c,77cf961c,2024-12-19,357.36,premium,0,card
4819229b-f,77cf961c,2024-02-15,579.81,fruits,0,transfer
8e1b0f1c-b,77cf961c,2024-09-17,564.38,vegetables,10,cash
a5f82f36-a,77cf961c,2024-01-18,587.61,fruits,5,transfer
a9baee56-0,77cf961c,2024-01-16,362.3,fruits,15,transfer
31a796f1-6,77cf961c,2024-04-05,355.62,vegetables,0,card
e133165a-7,77cf961c,2024-09-20,484.11,organic,10,card
e5e3d04b-e,77cf961c,2024-05-20,456.87,fruits,0,transfer
4fc4b540-e,77cf961c,2024-01-30,652.19,fruits,0,card
40149661-9,77cf961c,2024-12-02,249.93,fruits,0,transfer
350126e4-d,77cf961c,2024-02-03,556.03,vegetables,0,transfer
d016f888-9,77cf961c,2024-10-14,275.51,fruits,10,card
46773781-d,77cf961c,2024-08-07,566.1,organic,10,card
913c1e80-0,77cf961c,2024-02-16,569.23,fruits,0,cash
efbdc107-b,77cf961c,2024-10-21,233.76,organic,0,cash
866e1040-6,77cf961c,2024-07-19,463.05,vegetables,20,card
d4f4f659-e,77cf961c,2024-06-30,700.0,fruits,0,cash
a817b5b8-c,77cf961c,2024-02-13,272.33,fruits,0,wallet
ba68f6a1-7,77cf961c,2024-11-10,229.36,vegetables,0,card
7597be98-9,77cf961c,2024-05-23,267.54,vegetables,5,cash
fd60e1a0-c,77cf961c,2024-03-10,432.12,premium,0,card
b63fa7c9-6,77cf961c,2024-08-30,464.02,fruits,15,wallet
5dd1506a-2,77cf961c,2024-08-27,602.76,vegetables,0,card
43b64be6-c,5d323e9d,2024-07-28,369.64,bulk,0,card
1171c603-6,5d323e9d,2024-10-30,524.65,bulk,10,cash
692b7523-1,fe7cb087,2024-09-29,373.75,vegetables,0,card
de604897-b,fe7cb087,2024-11-11,529.19,vegetables,0,transfer
add61daf-e,fe7cb087,2024-11-11,278.16,vegetables,0,cash
060011af-d,fe7cb087,2024-02-01,264.17,vegetables,5,card
e688088d-b,fe7cb087,2024-06-13,632.41,vegetables,5,cash
9090f641-0,fe7cb087,2024-12-09,144.62,vegetables,15,card
cc73e531-f,fe7cb087,2024-01-06,501.29,fruits,0,cash
a24f03cf-8,fe7cb087,2024-03-01,247.0,vegetables,0,card
17040e39-c,fe7cb087,2024-04-27,342.45,vegetables,5,card
b2d62e75-b,fe7cb087,2024-09-25,400.63,premium,5,card
9d23aca8-6,fe7cb087,2024-10-19,389.49,organic,10,cash
6f24ff24-b,fe7cb087,2024-10-20,546.47,bulk,0,cash
7832ad05-8,fe7cb087,2024-09-13,561.78,bulk,10,card
b1803a85-6,fe7cb087,2024-09-08,539.68,fruits,15,card
b153f6ac-1,fe7cb087,2024-01-23,59.57,bulk,10,transfer
44493e25-8,fe7cb087,2024-05-14,333.27,organic,0,card
31c16201-f,fe7cb087,2024-11-29,560.34,premium,0,cash
fd64e98a-5,fe7cb087,2024-12-01,666.42,vegetables,0,card
c797bb9b-0,fe7cb087,2024-10-17,339.67,fruits,0,card
bacaf3e1-7,fe7cb087,2024-04-30,390.35,vegetables,5,wallet
40507b96-7,fe7cb087,2024-10-04,411.35,premium,5,transfer
7b88f5e1-5,95054c5a,2024-12-06,320.34,vegetables,0,transfer
7e435df7-5,95054c5a,2024-03-11,244.5,fruits,0,card
4bc52ca0-2,95054c5a,2024-02-15,369.3,organic,0,transfer
ed9cdbbf-7,95054c5a,2024-02-16,117.46,vegetables,0,cash
a3d6545e-d,95054c5a,2024-05-17,294.01,fruits,10,card
7e94bc63-3,95054c5a,2024-04-27,264.28,vegetables,0,card
7226992e-0,95054c5a,2024-01-05,529.67,bulk,15,card
1f0f54e7-e,95054c5a,2024-09-29,411.41,organic,0,card
1abde54b-f,95054c5a,2024-06-16,426.52,fruits,5,cash
75fe43bc-0,95054c5a,2024-07-16,270.32,vegetables,10,card
cba04207-3,95054c5a,2024-08-09,225.19,vegetables,0,transfer
71ad7668-6,95054c5a,2024-02-11,288.69,vegetables,0,transfer
ed004a1c-e,95054c5a,2024-09-18,413.38,bulk,5,card
7f1c9c0e-3,95054c5a,2024-01-13,78.27,fruits,15,card
f07d556d-0,95054c5a,2024-09-04,34.27,bulk,0,card
c53c6b7a-4,95054c5a,2024-02-15,538.39,vegetables,0,cash
f70721e0-a,d337b100,2024-08-03,302.09,vegetables,5,card
3cf1dff1-e,d337b100,2024-10-30,270.8,vegetables,0,wallet
fc9c09b9-1,d337b100,2024-03-22,335.71,fruits,0,cash
a1fdf8d9-3,d337b100,2024-09-03,294.53,vegetables,5,card
73580070-2,d337b100,2024-05-13,578.54,fruits,0,cash
956727b2-4,d337b100,2024-12-25,334.83,vegetables,0,card
c4e94c0c-b,d337b100,2024-12-14,659.35,bulk,0,card
5f5ee7fd-a,d337b100,2024-04-23,615.34,vegetables,0,cash
549a59e5-7,d337b100,2024-12-17,344.61,organic,0,transfer
9cf6757e-8,d337b100,2024-04-08,186.65,bulk,0,card
d2ea8db7-f,d337b100,2024-07-29,218.59,fruits,10,cash
7ed78670-9,d337b100,2024-08-26,446.2,vegetables,15,transfer
de40b6a8-f,d337b100,2024-12-03,528.51,vegetables,0,wallet
bddef7b7-a,d337b100,2024-04-04,499.49,fruits,0,card
8b344501-a,d337b100,2024-12-22,107.41,fruits,0,card
6beebeba-2,d337b100,2024-08-21,207.61,organic,5,cash
ccebbe94-6,d337b100,2024-05-27,523.4,organic,10,transfer
a8d56dea-4,d337b100,2024-07-28,311.16,fruits,10,transfer
089a6bc5-1,d337b100,2024-06-18,219.72,fruits,0,card
7ca1f271-d,efd43388,2024-12-04,504.16,fruits,0,transfer
7455c91f-0,efd43388,2024-08-26,293.3,fruits,0,transfer
46e1c731-d,efd43388,2024-04-12,1126.3,fruits,0,transfer
7e1d2480-7,efd43388,2024-11-29,30.0,bulk,0,cash
ec57e456-f,efd43388,2024-12-14,299.78,vegetables,0,card
e10f1d7b-4,efd43388,2024-04-11,624.36,fruits,5,card
144c9fbb-3,efd43388,2024-11-14,30.0,fruits,0,card
808695b9-f,efd43388,2024-01-23,233.37,bulk,10,cash
c6638a52-5,efd43388,2024-10-13,484.1,vegetables,0,card
ea8e3b0e-2,efd43388,2024-08-17,353.31,fruits,15,transfer
f8634ed5-3,efd43388,2024-12-19,377.01,premium,5,card
12d66d8e-0,efd43388,2024-03-18,438.14,bulk,0,card
383482d1-7,efd43388,2024-02-22,41.73,fruits,5,card
b03477ff-f,efd43388,2024-12-05,695.68,vegetables,15,card
38f59783-b,efd43388,2024-02-13,342.66,premium,5,transfer
cbea241f-c,efd43388,2024-05-07,154.43,fruits,0,card
2ec11734-0,89237cc5,2024-02-18,302.01,premium,15,card
a618b27f-0,89237cc5,2024-12-16,571.36,fruits,15,card
90e2d9aa-4,89237cc5,2024-05-19,83.24,fruits,5,cash
4d32ae3c-5,89237cc5,2024-10-03,626.06,vegetables,15,cash
5bbe83bf-6,c18b10c6,2024-02-16,411.51,fruits,5,transfer
307b0ab4-a,c18b10c6,2024-02-16,249.46,vegetables,0,transfer
7e79e3f9-3,c18b10c6,2024-05-18,514.39,vegetables,0,cash
83cf0395-a,c18b10c6,2024-04-27,529.87,vegetables,15,card
9ab73463-8,c18b10c6,2024-05-12,267.73,vegetables,10,card
4ecf336d-1,c18b10c6,2024-09-27,30.0,fruits,0,transfer
bf478c7a-b,c18b10c6,2024-07-21,458.42,fruits,5,card
fc7274f8-d,c18b10c6,2024-04-25,505.61,fruits,0,card
5c37f9ac-1,c18b10c6,2024-11-02,463.56,vegetables,0,card
2eba9eae-c,c50e8ed2,2024-11-25,311.6,fruits,0,transfer
fd98ff6c-b,c50e8ed2,2024-01-19,244.59,vegetables,10,cash
d0f26a37-e,c50e8ed2,2024-08-06,612.88,vegetables,20,card
873a98b7-7,c50e8ed2,2024-02-02,264.09,fruits,5,card
da0a5772-1,c50e8ed2,2024-03-07,508.61,bulk,20,card
bbd22de2-5,c50e8ed2,2024-10-24,415.15,vegetables,10,transfer
6d498846-3,c50e8ed2,2024-06-24,437.23,fruits,0,cash
7f576bf6-b,c50e8ed2,2024-02-14,392.15,bulk,15,transfer
5c2e70ca-5,c50e8ed2,2024-07-20,155.89,vegetables,5,wallet
29cf08c3-b,c50e8ed2,2024-06-21,323.29,bulk,0,card
154e1eda-d,c50e8ed2,2024-10-16,166.29,fruits,0,transfer
a8c4254e-5,c50e8ed2,2024-12-18,492.09,fruits,15,card
ce7aa074-d,c50e8ed2,2024-06-08,466.91,vegetables,20,card
9ff5686f-a,c50e8ed2,2024-04-25,529.09,organic,0,cash
2769689d-3,c50e8ed2,2024-10-16,190.22,vegetables,0,card
fd2b8d30-5,c50e8ed2,2024-02-11,30.0,vegetables,0,cash
723befc2-6,c50e8ed2,2024-12-18,447.95,vegetables,10,cash
ec1ef2f1-8,c50e8ed2,2024-05-19,476.41,vegetables,15,wallet
c91e24da-8,cc257990,2024-04-03,30.0,fruits,10,card
d13d35d0-4,cc257990,2024-01-02,426.66,vegetables,20,card
c03224d8-3,cc257990,2024-09-12,592.35,fruits,10,wallet
6b984064-1,cc257990,2024-08-15,312.53,fruits,15,card
74a3117c-f,cc257990,2024-01-02,86.61,vegetables,20,cash
1403d106-e,cc257990,2024-06-06,336.31,fruits,10,card
9d65f872-4,cc257990,2024-10-22,558.0,vegetables,10,cash
0ce52eaf-7,cc257990,2024-05-01,268.95,fruits,0,transfer
f853d328-7,cc257990,2024-11-14,553.0,organic,0,transfer
14c6aced-b,cc257990,2024-12-12,379.12,vegetables,10,cash
9159f96c-0,cc257990,2024-09-07,276.37,vegetables,20,transfer
5572e3eb-0,cc257990,2024-08-14,491.24,vegetables,0,card
df0085fa-0,cc257990,2024-01-06,304.9,bulk,0,card
c94abc8a-e,cc257990,2024-09-22,349.04,vegetables,15,card
f641d3b2-8,fb879686,2024-06-04,377.23,fruits,0,card
c6f94519-7,fb879686,2024-02-02,198.06,fruits,5,card
41a15d35-7,fb879686,2024-11-26,174.37,organic,10,transfer
dc9c88ef-0,fb879686,2024-08-19,245.87,fruits,0,card
83783c9a-a,fb879686,2024-07-02,30.0,fruits,0,wallet
eba3d451-0,fb879686,2024-05-26,174.99,fruits,5,transfer
ef435165-5,fb879686,2024-02-01,30.0,organic,0,card
e81c27b0-c,fb879686,2024-10-26,430.5,vegetables,5,wallet
f5724631-d,fb879686,2024-12-08,497.36,vegetables,0,cash
a9abfbd3-2,fb879686,2024-04-13,202.87,fruits,0,wallet
5ea5159a-3,fb879686,2024-10-02,158.98,fruits,10,transfer
e6104422-7,fb879686,2024-06-15,588.11,vegetables,0,cash
3507b6d9-1,515265e4,2024-05-30,216.3,organic,20,card
dc308fb7-8,515265e4,2024-11-19,374.68,fruits,5,card
7e98ef7b-3,515265e4,2024-05-22,39.8,vegetables,0,transfer
2f3b2cfe-0,515265e4,2024-12-25,230.79,fruits,15,card
513e652e-1,515265e4,2024-03-29,87.36,organic,0,transfer
99b847b8-6,515265e4,2024-03-09,540.45,vegetables,5,card
7fd9f40c-f,515265e4,2024-03-31,98.99,vegetables,15,wallet
8f75112f-1,515265e4,2024-07-17,344.33,vegetables,20,card
43558da3-a,515265e4,2024-02-28,648.63,fruits,10,transfer
57120242-8,515265e4,2024-11-21,706.02,vegetables,0,cash
463617ef-3,515265e4,2024-12-19,212.54,bulk,5,transfer
ba823bd8-3,515265e4,2024-06-09,437.3,organic,10,cash
8218d2e4-9,515265e4,2024-08-31,130.72,premium,10,transfer
e8bba0be-c,515265e4,2024-10-03,30.0,fruits,10,card
03a359e4-2,515265e4,2024-02-02,487.98,organic,20,wallet
8c279d60-2,515265e4,2024-04-24,30.0,vegetables,5,transfer
4bc6d728-d,515265e4,2024-09-01,443.07,bulk,0,card
dfc77c28-4,515265e4,2024-07-28,693.34,vegetables,10,card
6dd157d1-5,03e3fe16,2024-03-05,480.18,bulk,10,transfer
3f0ca0cf-7,03e3fe16,2024-01-14,345.44,vegetables,15,transfer
55f1348e-1,03e3fe16,2024-03-01,246.69,vegetables,15,cash
402875cb-4,03e3fe16,2024-12-17,606.79,organic,20,card
c0f531d8-5,03e3fe16,2024-01-09,421.52,vegetables,0,cash
76bd1b1d-4,03e3fe16,2024-03-31,421.7,fruits,0,card
c4f1636f-9,03e3fe16,2024-12-13,506.93,fruits,10,card
171d83a9-1,03e3fe16,2024-09-02,339.88,premium,0,cash
50ec987b-2,03e3fe16,2024-06-30,443.11,organic,5,card
2e78d892-9,03e3fe16,2024-05-17,550.79,vegetables,10,cash
944f58a2-5,03e3fe16,2024-09-24,387.46,vegetables,5,card
ad9bbd27-5,03e3fe16,2024-11-02,408.97,vegetables,0,card
dd61f604-a,03e3fe16,2024-09-04,463.11,organic,0,cash
59905aed-0,03e3fe16,2024-04-11,614.73,fruits,15,card
285f237a-c,03e3fe16,2024-01-15,148.22,vegetables,5,cash
0d77ad89-b,03e3fe16,2024-01-06,630.45,vegetables,0,cash
8f741743-3,03e3fe16,2024-05-30,519.54,vegetables,15,cash
1859c0da-c,03e3fe16,2024-04-30,604.2,vegetables,0,card
e7b49ab8-7,03e3fe16,2024-01-28,412.11,vegetables,15,card
2a5c7c45-a,03e3fe16,2024-12-21,596.71,organic,0,card
ea956de0-d,03e3fe16,2024-03-13,505.66,vegetables,10,wallet
18f75217-0,03e3fe16,2024-07-20,512.21,vegetables,0,transfer
48dc65b2-6,cec706a8,2024-10-18,49.41,bulk,0,transfer
4884cf8f-a,cec706a8,2024-11-20,30.0,organic,5,card
30526393-2,cec706a8,2024-03-24,192.1,vegetables,15,cash
415891bf-c,cec706a8,2024-12-28,640.81,fruits,15,cash
6a663403-f,cec706a8,2024-05-05,291.75,vegetables,0,card
f74c7dd6-6,cec706a8,2024-09-16,556.31,fruits,0,card
24ed2c10-8,cec706a8,2024-03-23,326.5,fruits,5,transfer
cc1faa96-5,cec706a8,2024-01-24,514.65,vegetables,0,card
4cc066bf-8,cec706a8,2024-06-02,308.65,organic,0,card
9b12e57f-f,cec706a8,2024-12-24,377.9,vegetables,0,wallet
49be0adb-d,3f713260,2024-01-09,399.89,vegetables,5,transfer
1d045b5e-b,3f713260,2024-05-28,719.01,premium,0,transfer
b825519d-9,3f713260,2024-10-14,396.44,vegetables,0,wallet
62b3da20-8,3f713260,2024-10-18,434.27,vegetables,10,card
f3a0d33b-c,3f713260,2024-01-13,295.06,vegetables,15,wallet
21f49724-d,3f713260,2024-02-07,547.61,fruits,10,card
5fae43be-5,3f713260,2024-11-10,63.56,fruits,0,cash
affa3d52-6,ef6245fb,2024-09-13,193.0,vegetables,5,cash
d9fc2d42-3,ef6245fb,2024-03-14,228.52,vegetables,15,wallet
d857d816-5,ef6245fb,2024-05-08,448.99,vegetables,0,transfer
bc88f5a6-7,ef6245fb,2024-03-17,296.74,bulk,20,transfer
27eff0ab-3,ef6245fb,2024-12-30,155.64,organic,0,card
8f9b5c46-f,ef6245fb,2024-05-18,272.46,fruits,0,transfer
7c4fc583-a,ef6245fb,2024-02-05,455.68,fruits,0,cash
04825233-4,ef6245fb,2024-04-15,445.07,organic,5,card
0867b9c3-1,ef6245fb,2024-02-12,107.25,premium,10,cash
1f6df93e-1,ef6245fb,2024-12-19,330.25,vegetables,15,wallet
997c5937-5,ef6245fb,2024-09-28,393.79,fruits,10,card
1529960d-9,ef6245fb,2024-03-11,153.61,fruits,0,wallet
d728c260-c,ef6245fb,2024-10-14,173.28,vegetables,5,card
cbe1021e-a,ef6245fb,2024-01-05,715.93,vegetables,5,card
e49764ce-6,ef6245fb,2024-06-28,281.66,premium,5,card
8392a8a9-8,ef6245fb,2024-07-15,262.28,premium,5,card
d3de8d77-5,ef6245fb,2024-12-29,425.81,vegetables,15,card
f3b49565-8,ef32a539,2024-09-21,372.2,bulk,10,transfer
fd1a7186-b,ef32a539,2024-04-08,169.58,fruits,5,transfer
a75fee33-7,ef32a539,2024-07-26,133.7,premium,5,card
f87d7d8a-9,ef32a539,2024-11-07,404.56,bulk,0,transfer
9776fa2c-d,ef32a539,2024-10-11,310.62,bulk,0,card
97999810-0,ef32a539,2024-12-12,778.23,vegetables,0,card
1e8ba00d-c,ef32a539,2024-09-17,30.0,premium,0,card
4eeb67ce-d,ef32a539,2024-06-13,41.25,fruits,15,card
5408d70e-3,ef32a539,2024-05-14,350.02,fruits,0,cash
d6cf8908-9,ef32a539,2024-05-03,255.49,fruits,0,card
e40f1529-2,ef32a539,2024-03-11,336.86,fruits,0,wallet
4573ad17-5,ef32a539,2024-11-19,204.55,bulk,10,card
d3a73785-a,ef32a539,2024-07-01,473.2,organic,10,card
0d47b4f4-9,ef32a539,2024-02-27,260.21,vegetables,0,cash
29ccb8fc-6,ef32a539,2024-04-25,35.95,bulk,15,wallet
5c559a68-a,ef32a539,2024-02-10,293.86,fruits,10,card
714cd3cf-9,ef32a539,2024-08-27,330.82,fruits,20,card
887dd651-6,ef32a539,2024-08-16,412.87,fruits,10,card
828688ba-b,ef32a539,2024-08-16,428.57,vegetables,0,card
ff3f8b5a-2,ef32a539,2024-05-08,243.65,organic,0,wallet
0d92e813-3,ef32a539,2024-01-21,454.93,vegetables,5,transfer
47144796-b,ef32a539,2024-01-07,369.09,vegetables,5,transfer
e0bbe435-3,ef32a539,2024-03-27,475.76,fruits,0,card
65b9b4a5-4,ef32a539,2024-03-04,344.44,vegetables,0,card
86373310-2,8868c4d4,2024-02-12,30.0,bulk,0,card
30f28cf4-e,8868c4d4,2024-03-27,378.12,organic,10,cash
7fccb24e-0,8868c4d4,2024-07-04,108.61,vegetables,0,card
4641322f-f,8868c4d4,2024-02-04,30.0,fruits,20,cash
16d1afff-2,8868c4d4,2024-01-21,579.64,bulk,0,wallet
97951c2f-0,8868c4d4,2024-08-10,231.3,organic,10,cash
a538ed7d-0,8868c4d4,2024-09-13,371.82,organic,15,transfer
9b1e6d0c-a,8868c4d4,2024-01-03,476.54,vegetables,0,card
293d01f4-9,8868c4d4,2024-11-04,328.28,vegetables,10,card
e538a6ba-a,8868c4d4,2024-06-16,30.0,vegetables,10,cash
abe8415c-6,8868c4d4,2024-09-27,569.35,organic,5,transfer
0bf4e5ea-4,8868c4d4,2024-02-27,554.14,premium,10,transfer
312e3835-1,8868c4d4,2024-06-09,350.77,vegetables,0,cash
5c3756bb-b,8868c4d4,2024-10-19,315.81,vegetables,20,transfer
43046b44-b,8868c4d4,2024-11-01,251.27,vegetables,0,card
3e4136c2-8,8868c4d4,2024-04-12,340.85,vegetables,5,transfer
a8a74416-3,8868c4d4,2024-03-04,461.57,fruits,0,transfer
c23beef3-9,8868c4d4,2024-01-27,354.65,fruits,0,card
d7cd313c-1,8868c4d4,2024-08-27,98.6,fruits,20,cash
dcd777d7-f,fbfe2d3e,2024-07-15,460.38,premium,5,card
2d963b00-b,fbfe2d3e,2024-04-11,490.0,vegetables,0,card
78fbd784-3,fbfe2d3e,2024-01-02,78.79,vegetables,0,cash
99236f57-1,fbfe2d3e,2024-01-01,377.48,fruits,10,card
8d0e0eb4-e,fbfe2d3e,2024-10-30,327.82,fruits,0,card
5e458128-f,14b3d68a,2024-08-26,476.05,fruits,0,transfer
72cb0969-1,b460803f,2024-09-25,356.01,vegetables,0,card
4cc78cf3-8,596ed0f9,2024-03-05,244.51,fruits,20,card
290d4818-5,596ed0f9,2024-10-14,95.27,vegetables,0,card
b9f48f1c-0,596ed0f9,2024-10-01,618.43,fruits,0,wallet
9c0d85bb-7,596ed0f9,2024-09-29,182.25,vegetables,0,card
8734f1cb-7,596ed0f9,2024-05-30,348.96,fruits,0,wallet
b0afc9b7-e,596ed0f9,2024-11-23,300.25,fruits,0,cash
393ce98f-8,596ed0f9,2024-12-26,256.43,vegetables,20,transfer
9026f544-7,596ed0f9,2024-08-29,516.26,fruits,10,card
876764f1-e,596ed0f9,2024-11-20,522.28,fruits,0,card
75261b30-1,596ed0f9,2024-12-05,212.05,vegetables,5,card
2a900326-2,596ed0f9,2024-10-31,478.44,vegetables,0,transfer
69ecdc0c-7,596ed0f9,2024-02-15,394.76,bulk,10,transfer
d572883c-1,596ed0f9,2024-03-18,309.64,bulk,20,transfer
47cbeefe-b,596ed0f9,2024-06-30,193.67,fruits,10,cash
c9f132c0-5,596ed0f9,2024-04-02,55.19,organic,0,card
a0270c6f-1,354dc6c9,2024-09-11,301.87,fruits,0,card
9f6ae3b1-6,354dc6c9,2024-05-01,181.55,vegetables,20,transfer
dc7ad545-0,354dc6c9,2024-08-08,287.4,fruits,5,card
9c750be7-8,354dc6c9,2024-05-19,301.82,bulk,5,transfer
48e32149-0,354dc6c9,2024-12-19,433.05,vegetables,10,wallet
f3f1b60a-3,354dc6c9,2024-05-31,298.08,premium,5,cash
339a425e-4,354dc6c9,2024-11-28,41.68,organic,10,card
96c3c0b8-0,354dc6c9,2024-07-12,509.4,vegetables,0,transfer
dc024efe-4,354dc6c9,2024-06-23,276.12,bulk,0,card
95408f18-8,354dc6c9,2024-11-15,246.16,vegetables,0,transfer
62b79017-6,354dc6c9,2024-06-28,563.18,vegetables,20,card
adcca45e-1,354dc6c9,2024-07-13,146.47,bulk,15,transfer
36bc0c2c-d,354dc6c9,2024-07-03,255.0,vegetables,10,transfer
e572973d-b,354dc6c9,2024-12-13,261.07,fruits,5,card
07ac3553-7,354dc6c9,2024-11-01,272.48,vegetables,0,cash
3b777649-1,354dc6c9,2024-02-28,683.39,premium,10,card
9accfe81-c,354dc6c9,2024-06-26,530.7,fruits,15,cash
b06aacf1-e,354dc6c9,2024-07-08,776.12,vegetables,0,card
a17c4945-2,354dc6c9,2024-05-18,619.48,premium,0,card
df4568ff-0,e2e21455,2024-06-03,392.71,fruits,5,card
faee1c35-1,e2e21455,2024-11-03,270.08,organic,0,transfer
27395139-b,e2e21455,2024-10-08,273.96,fruits,5,card
6b82a624-1,e2e21455,2024-02-12,30.0,fruits,0,transfer
e796e7d4-c,e2e21455,2024-03-09,707.53,organic,0,card
3781737f-f,e2e21455,2024-05-12,455.34,fruits,0,card
accc0e25-8,e2e21455,2024-09-28,456.23,vegetables,0,cash
54b3f4c2-b,e2e21455,2024-03-28,100.81,bulk,10,card
cd2a11ee-c,e2e21455,2024-08-06,380.81,vegetables,0,card
5da38f1c-e,e2e21455,2024-06-18,403.6,fruits,0,card
d2bd3bfc-7,e2e21455,2024-01-31,387.05,bulk,5,transfer
e0a08a28-5,e2e21455,2024-03-25,30.0,bulk,0,card
ce31f28a-5,e2e21455,2024-01-05,299.88,vegetables,10,card
f36d76fc-0,e2e21455,2024-11-05,351.72,fruits,0,card
b9d88695-7,e2e21455,2024-05-08,134.85,vegetables,5,wallet
559331f8-d,e2e21455,2024-08-04,190.17,premium,10,transfer
b8043994-a,e2e21455,2024-12-15,266.12,fruits,0,card
a4434a75-5,e2e21455,2024-11-21,332.08,bulk,15,transfer
035d2ef0-c,e2e21455,2024-08-01,734.44,vegetables,10,card
05d68fb4-0,e2e21455,2024-03-18,592.77,fruits,5,cash
fe2b1445-d,2ef5d835,2024-06-05,117.05,bulk,0,card
4056601c-a,2ef5d835,2024-07-16,80.45,fruits,10,card
129cae01-a,2ef5d835,2024-03-22,309.62,fruits,10,cash
6f52dde6-f,2ef5d835,2024-05-29,291.43,premium,0,card
e665ef90-2,2ef5d835,2024-06-18,129.39,fruits,0,card
c46cd2cf-3,2ef5d835,2024-07-24,392.83,vegetables,0,wallet
f8875b0b-0,2ef5d835,2024-05-13,198.76,premium,0,transfer
bae99cf3-3,2ef5d835,2024-07-18,291.27,organic,0,cash
bb3748e1-4,2ef5d835,2024-03-20,85.9,vegetables,0,cash
17d4ab43-1,2ef5d835,2024-09-11,452.58,organic,10,transfer
bbbf9cdd-b,2ef5d835,2024-01-01,30.0,premium,0,card
cc2ed94c-f,2ef5d835,2024-12-05,331.72,vegetables,0,wallet
9f62ccab-0,2ef5d835,2024-05-06,254.37,fruits,10,card
2e8aa87b-e,2ef5d835,2024-09-07,709.38,fruits,5,card
b7d3b4a5-5,2ef5d835,2024-09-28,345.43,fruits,10,transfer
d0e23b33-3,2ef5d835,2024-06-10,30.0,fruits,0,transfer
a25bc0ba-6,2ef5d835,2024-10-13,163.57,fruits,0,transfer
dc6b1d5d-f,2ef5d835,2024-01-04,412.04,vegetables,0,card
c13f3efa-5,b087fcfe,2024-10-08,259.86,vegetables,10,transfer
432d5a1f-7,b087fcfe,2024-12-03,30.0,fruits,0,transfer
11299d52-6,b087fcfe,2024-10-05,436.68,vegetables,10,cash
7f67f37f-c,b087fcfe,2024-05-08,137.82,fruits,0,card
10110302-0,b29719f2,2024-02-05,135.71,fruits,0,transfer
c740d0d2-f,b29719f2,2024-09-27,30.0,organic,0,card
43b9d802-6,b29719f2,2024-02-13,261.46,fruits,0,card
656e6f71-4,b29719f2,2024-09-04,210.01,vegetables,0,card
714c7b53-e,b29719f2,2024-05-10,815.4,fruits,0,cash
3d3fdb17-8,b29719f2,2024-03-17,426.24,organic,20,transfer
290b046e-0,b29719f2,2024-03-17,323.92,vegetables,5,wallet
798eb9b9-f,40ce173f,2024-09-28,55.75,organic,10,card
c6edc0f0-a,40ce173f,2024-01-15,705.43,vegetables,10,card
ffbd025b-b,40ce173f,2024-11-05,238.92,vegetables,0,card
cd599357-2,40ce173f,2024-10-15,320.92,premium,20,transfer
573be7d9-7,40ce173f,2024-06-27,30.0,organic,15,card
25f74566-b,40ce173f,2024-06-12,211.42,vegetables,0,wallet
f016708b-e,40ce173f,2024-05-06,368.01,bulk,0,card
11a6043d-d,40ce173f,2024-05-07,562.99,premium,0,card
2e3d2c53-e,40ce173f,2024-12-11,222.96,premium,15,cash
93b9ded3-b,40ce173f,2024-05-17,62.52,bulk,15,transfer
77df38f4-8,40ce173f,2024-05-02,762.32,fruits,0,transfer
8ad27458-6,40ce173f,2024-05-28,700.05,organic,5,cash
dccd7735-e,40ce173f,2024-04-13,370.85,vegetables,15,cash
8e6a2167-3,40ce173f,2024-10-06,112.99,fruits,15,card
